,_id,count,companies
3032,eastbanc.com,3,['Eastbanc']
3033,disney.com,4,['Disney Store']
3034,blackcreekgroup.com,4,['Black Creek Group']
3035,americanswimacademy.com,3,"['American Swim Academy', 'Academy']"
3036,ldadesigngroup.com,3,['LDA Design Group']
3037,kosmontrealty.com,1,['Kosmont  Companies']
3038,newcastlelimited.com,1,['Newcastle Limited']
3039,modisarchitects.com,6,['Modis Architects']
3040,beltonene.com,1,['Beltone']
3041,mtygroup.com,3,"['Manchu WOK', 'MTY Group']"
3042,nfm.com,2,['Nebraska Furniture Mart']
3043,outerrealmvr.com,1,['Outer Realm']
3044,midflsigns.com,3,['Mid Florida Signs & Graphics']
3045,pressedjuicery.com,1,['Pressed Juicery']
3046,argyletx.com,1,['Town of Argyle']
3047,decurion.com,1,['ArcLight Cinemas']
3048,email.bonefishgrill.com,1,['Bonefish Grill']
3049,empad.net,2,['EMPAD Architecture']
3050,ballardbrands.com,2,"[""PJ's Coffee"", 'Ballard Brands']"
3051,uncc.edu,1,['UNC Charlotte']
3052,robhana.com,3,['Robhana Group']
3053,townsoncompany.com,1,['The Townson Company']
3054,hisco.com,1,['Hisco']
3055,scc1031.com,5,['South Coast Commercial']
3056,fantasticsams.com,2,['Fantastic Sams']
3057,cac-ce.com,1,['CAC-CE']
3058,rhodes.edu,1,['Rhodes College']
3059,wholefoods.com,3,['Whole Foods Market']
3060,centerpointcp.com,3,['Centerpoint Commercial Properties']
3061,tierrawestadvisors.com,2,['Tierra West Advisors']
3062,rkf.com,1,['Marukai Japanese Supermarket']
3063,brixholdings.com,1,['Red Mango']
3064,mscretail.com,17,['MSC Retail']
3065,palkiper.com,1,['Palkiper']
3066,heslinholdings.com,4,['Heslin Holdings']
3067,gpbrands.com,1,"[""Goin' Postal""]"
3068,credobeauty.com,2,['Credo']
3069,excessspace.com,3,"['Excessspace', 'Excess Space Retail Services,. A']"
3070,rockstep.com,4,['Rockstep Capital']
3071,builtechllc.com,2,['Builtech Services']
3072,goodwillaz.org,5,['Goodwill of Central and Northern Arizona']
3073,exhibitsystems.com,2,['Exhibit Systems']
3074,creightondev.com,7,['Creighton Construction & Development']
3075,papajohns.com,2,"[""Papa John's""]"
3076,tbretexas.com,1,['Turner Behringer Real Estate']
3077,zarembagroup.com,1,['Zaremba Group']
3078,circustrix.com,1,['CircusTrix']
3079,harbert.net,1,['Harbert Management']
3080,meineke.com,1,['Meineke Car Care Centers']
3081,arcules.com,3,['Arcules']
3082,btipartners.com,1,['BTI Partners']
3083,parisbaguette.com,3,['Paris Baguette']
3084,roundtablepizza.com,1,['Round Table']
3085,bnymellon.com,2,['BNY Mellon']
3086,wilsonkibler.com,3,['Wilson Kibler']
3087,rezacompanies.com,3,['REZA Investment Group']
3088,freeport.tx.us,5,['City of Freeport']
3089,amctheatres.com,1,['AMC Theatres']
3090,ucf.edu,10,['University of Central Florida']
3091,burlington.com,11,"['Burlington Stores', 'Burlington']"
3092,verizon.net,1,['Irish Commercial Brokerage']
3093,highmarkgc.com,1,['High Mark Construction']
3094,bowlofheaven.com,2,['Bowl of Heaven']
3095,libertytax.com,1,['Liberty Tax']
3096,bram-usa.com,2,['Big Shopping Centers']
3097,crosspointrealty.com,3,['Crosspoint Realty Services']
3098,c-p.com,17,"['Brown & Altman', 'Cuhaci & Peterson Architects']"
3099,greenbeanscoffee.com,1,['Green Beans Coffee']
3100,pinotspalette.com,2,"[""Pinot's Palette""]"
3101,epicrepartners.com,6,['Epic Real Estate Partners']
3102,peakcm.com,3,['Peakcm']
3103,coasthills.coop,1,['CoastHills Credit Union']
3104,collegeparkga.com,2,['City of College Park']
3105,terraformco.com,1,['Terraform Companies']
3106,motionloft.com,6,['Motionloft']
3107,pickupstix.com,2,['Pick Up Stix']
3108,crownsearch.com,3,['Crown Advisors']
3109,paramountfin.com,2,['Paramount Specialty Finance']
3110,slnusbaum.com,4,['S.L. Nusbaum Realty Co']
3111,mcp-ventures.com,1,['MCP Ventures']
3112,wilsonmeany.com,2,['Wilson Meany']
3113,reol.com,1,['REOL Services']
3114,hugoboss.com,1,['Hugo Boss']
3115,hatclub.com,1,['Hat Club']
3116,palomadev.com,1,['Paloma Development Company']
3117,waxahachie.com,3,['City of Waxahachie']
3118,assaabloy.com,1,['ASSA ABLOY']
3119,dmorrislaw.com,1,['The Morris Law Firm']
3120,lionproperties.com,1,['Lion Properties']
3121,Zarrabian.com,1,['Zarrabian']
3122,passaiccountynj.org,1,['Passaic County']
3123,sycamoreengineering.com,1,['Sycamore Engineering']
3124,clighthouse.com,1,"[""Children's Lighthouse""]"
3125,basserkaufman.com,8,['Basser Kaufman']
3126,goulstonstorrs.com,4,['Goulston & Storrs']
3127,priceedwards.com,6,['Price Edwards & Company']
3128,dogtopia.com,2,['Dogtopia']
3129,kennedyfunding.com,1,['Kennedy Funding Financial']
3130,mac-recycling.com,2,['MAC Recycling']
3131,tufts.edu,1,['Tufts University']
3132,activerideshop.com,1,['Active Ride Shop']
3133,mccoys.com,1,"[""Mccoy's Building Supply""]"
3134,cushwake.com,25,"['MUJI', 'Ono Hawaiian BBQ', 'Cushman & Wakefield', 'Pier 1']"
3135,coconutsfishcafe.com,1,"[""Coconut's Fish Cafe""]"
3136,crossroadsretailgroup.com,3,['Crossroads Retail Group']
3137,navarroretail.com,1,['Navarro Retail Group']
3138,swimlpb.com,1,['La Petite Baleen Swim Schools']
3139,llhawaii.com,1,['L&L Hawaiian Barbecue']
3140,casper.com,1,['Casper']
3141,parkland.ca,1,['Garn Development']
3142,portillos.com,2,"[""Portillo's""]"
3143,7-11.com,7,"['7-eleven', '7-Eleven']"
3144,atvtireinc.com,1,['Avant Real Estate']
3145,naviretail.com,3,['Naviretail']
3146,wsgc.com,4,"['West Elm', 'Williams-sonoma', 'Williams-Sonoma']"
3147,davita.com,3,"['DaVita', 'Davita']"
3148,growlerusa.com,1,['Growler USA']
3149,lagunitas.com,1,['Lagunitas Brewing Company']
3150,morevang.com,2,['More Vang']
3151,cityfurniture.com,2,['City Furniture']
3152,omf.com,2,"['OneMain Financial', 'Onemain Financial']"
3153,brooksbrothers.com,1,['Brooks Brothers']
3154,burgerlounge.com,1,['Burger Lounge']
3155,prginvestments.com,1,['PRG Commercial Property Advisors']
3156,pscsite.com,1,['Professional Security Consultants']
3157,franjoconstruction.com,1,['Franjo Construction']
3158,broadreachretail.com,7,"['Broad Reach Retail Partners', 'Broad Reach Retail']"
3159,yorkintl.com,1,['York International Agency']
3160,ratnerco.com,3,['Ratner Companies']
3161,waybackburgers.com,1,['Wayback Burgers']
3162,kleinandheuchan.com,1,['Klein & Heuchan']
3163,yellowstonelandscape.com,1,['Yellowstone Landscape']
3164,gametime.co,1,['Gametime']
3165,twec.com,1,['F.Y.E.']
3166,lawmtm.com,4,"['Moriarty Troyer & Malloy', 'Moriarty, Troyer & Malloy']"
3167,longwoodfl.org,2,['City of Longwood']
3168,verizon.com,2,['Verizon']
3169,icloud.com,1,['Gallelli Real Estate']
3170,ah.org,2,['Adventist Health']
3171,rcbank.com,1,['River City Bank']
3172,shaw.ca,1,['Brixmor Property Group']
3173,mccombsinc.com,1,['Mccombs Consulting']
3174,haynesgroup.com.au,2,['Haynes Group']
3175,arcaneproperties.net,1,['Arcane Properties']
3176,chanticleer.org,2,['Chanticleer']
3177,albertsons.com,3,"['Albertsons', 'Albertsons Companies']"
3178,belleairgroup.com,2,['Belleair Development Group']
3179,arrowrealestateservices.com,3,['Arrow Real Estate Services']
3180,cowboychicken.com,2,['Cowboy Chicken']
3181,paristexas.com,1,['Lamar County Chamber of Commerce']
3182,gibraltarmgt.com,3,['Gibraltar Management']
3183,kroger.com,5,['Kroger']
3184,williamsburgent.com,5,['Williamsburg Enterprises']
3185,blairsign.net,2,['Blair Sign Programs']
3186,gorevel.com,1,['Revel']
3187,redlobster.com,3,['Red Lobster']
3188,gowireless.com,2,"['GoWireless', 'Gowireless']"
3189,bayerproperties.com,11,['Bayer Properties']
3190,mcdonalds.com,19,"[""Mcdonald's""]"
3191,ilovekickboxing.com,1,['iLoveKickboxing']
3192,nordstrom.com,4,"['Jeffrey', 'Nordstrom Rack', 'Nordstrom']"
3193,humana.com,3,['Humana']
3194,monterey.org,1,['City of Monterey']
3195,helotes-tx.gov,1,['City of Helotes']
3196,arhaus.com,3,['Arhaus']
3197,nationalvision.com,2,['Eyeglass World']
3198,gunster.com,5,['Gunster']
3199,nationalcommercial.com,4,['National Commercial Brokers']
3200,firstcash.com,2,['First Cash']
3201,selectstrat.com,1,['Select Strategies Realty']
3202,greyhound.com,1,['Greyhound']
3203,boudinbakery.com,1,['Boudin Bakery']
3204,CentennialREC.com,2,['Centennial Real Estate']
3205,nedevelopment.com,13,['New England Development']
3206,districtadvisors.com,5,['District Real Estate Advisors']
3207,pret.com,1,['Pret A Manger']
3208,cdsmr.com,2,['CDS Community Development Strategies']
3209,churnedcreamery.com,1,['Churned Creamery']
3210,brighton.com,5,['Brighton Collectibles']
3211,oslending.com,1,['One Source Lending']
3212,terracrg.com,2,['Terracrg']
3213,nvaonline.com,1,['NVA']
3214,htharchitects.com,1,['HTH Architects']
3215,bohlerengineering.com,17,['Bohler']
3216,launchtrampolinepark.com,1,['Launch Trampoline Park']
3217,bradvisors.com,5,['Boston Realty Advisors']
3218,amadaseniorcare.com,1,['Amada Senior Care']
3219,btig.com,1,['BTIG']
3220,lasertagging.com,1,['Laser Tagging Inc.']
3221,pwslaundry.com,2,"['PWS, The Laundry Company']"
3222,markproperties.com,1,['Mark Properties']
3223,draadvisors.com,12,['DRA Advisors']
3224,massageheights.com,2,['Massage Heights']
3225,mohrcap.com,3,['Mohr Capital']
3226,fazolis.com,2,"[""Fazoli's""]"
3227,nmcres.com,2,['Newmarket Commercial Real Estate']
3228,ipphl.com,1,"[""Kriser's""]"
3229,realpropertyspecialists.com,8,['Real Property Specialists']
3230,hudsonoaks.com,2,['City of Hudson Oaks']
3231,trigatecapital.com,1,['Trigate Capital']
3232,landmarkcr.com,2,['Landmark Commercial Realty']
3233,bloominbrands.com,9,"['Outback Steakhouse', ""Fleming's Prime Steakhouse"", ""Bloomin' Brands""]"
3234,logicsource.com,1,['Logicsource']
3235,weforgepartnerships.com,1,['Forge Partners']
3236,crmco.com,1,['CRM Companies']
3237,streamrealty.com,6,['Stream Realty Partners']
3238,thebreedencompany.com,1,['The Breeden Company']
3239,fountainheaddev.com,2,['Fountainhead Development']
3240,goldenspoon.com,1,['Golden Spoon']
3241,dunawayassociates.com,2,['Dunaway Associates']
3242,rypropertiesinc.com,1,['Ry Properties']
3243,fogodechao.com,3,"['Fogo de Chao', 'Fogo De Chao']"
3244,CushWake.com,1,['Affordable Dentures & Implants']
3245,hendonproperties.com,6,['Hendon Properties']
3246,ppc-utah.com,1,['Get Air']
3247,springboard.com,2,['Springboard']
3248,martinizing.com,1,['Martinizing Dry Cleaning']
3249,teramore.net,3,['Teramore Development']
3250,rue21.com,3,"['Rue21', 'rue21']"
3251,cmbteam.com,4,['CM&B']
3252,aromajoes.com,2,"[""Aroma Joe's""]"
3253,andujarconstruction.com,1,['Andujar Construction']
3254,walpertproperties.com,1,['Walpert Properties']
3255,retailsolutionsadvisors.com,2,['Retail Solutions Advisors']
3256,FastFixFranchise.com,2,['Fast Fix Jewelry & Watch Repair']
3257,miromar.com,3,['Miromar Development']
3258,DiCosolaGroup.com,1,['Coldwell Banker Commercial Affiliates']
3259,drycleanusa.com,2,['DRYCLEAN USA']
3260,aquicalmex.com,1,['Aqui Cal-Mex']
3261,miami.edu,4,['University of Miami']
3262,alturacu.com,1,['Altura Credit Union']
3263,warwickconstruction.com,1,['Warwick Construction']
3264,teamlbr.com,5,['Lightle Beckner Robison']
3265,goloanstar.com,1,['LoanStar']
3266,kidder.com,8,['Kidder Mathews']
3267,nike.com,3,['Nike']
3268,b-fly.biz,2,['Blue Butterfly']
3269,smsarchitect.com,1,['SMS Architects']
3270,davidstea.com,1,['DAVIDsTEA']
3271,dynamicdevco.com,3,['Dynamic Real Estate Partners']
3272,ballardspahr.com,3,['Ballard Spahr']
3273,mgbwhome.com,1,['Mitchell Gold + Bob Williams']
3274,continentaldevelopment.com,1,['Continental Development']
3275,mauiresorts.com,1,['Sullivan Properties']
3276,dbarealestate.com,5,['DBA Commercial Real Estate']
3277,oldhamgoodwin.com,15,['Oldham Goodwin Group']
3278,vancebrothers.com,1,['Vance Brothers']
3279,fastenal.com,1,['Fastenal']
3280,calibercollision.com,4,['Caliber Collision']
3281,umpquabank.com,2,['Umpqua Bank']
3282,honest-1.com,1,['H1']
3283,fatbrands.com,1,['Yalla Mediterranean']
3284,jimmyjazz.net,1,['Jimmy Jazz']
3285,questdiagnostics.com,1,['Quest Diagnostics']
3286,nextrealty.com,3,['Next Realty']
3287,zionsbank.com,1,['Zions Bank']
3288,wattcompanies.com,1,['Watt Companies']
3289,raleymiller.com,2,['Raley-miller Properties']
3290,omniapacific.com,2,['Omnia Pacific Construction']
3291,vailhealth.org,1,['Vail Health']
3292,jcp.com,1,['JCPenney']
3293,benensoncapital.com,1,['Benenson Capital Partners']
3294,lumberliquidators.com,1,['Lumber Liquidators']
3295,fpcu.org,2,['Financial Partners Credit Union']
3296,doversaddlery.com,1,['Dover Saddlery']
3297,veritasrealty.com,2,['Veritas Realty']
3298,citizensbank.com,1,['Citizens Bank']
3299,retaildetails.com,1,['Retail Details']
3300,nycgo.com,1,['NYC & Company']
3301,primericagroupone.com,3,['Primerica Group One']
3302,sgpa.com,4,['SGPA Architecture and Planning']
3303,ghalirealty.com,1,['Ghali Realty']
3304,oakmontrealestateservices.com,1,['Nespresso']
3305,watersretailgroup.com,2,['Waters Retail Group']
3306,colbycapital.com,2,['Colby Capital']
3307,tcprealty.com,1,['TCP Realty Services']
3308,InspireBrands.com,2,['Buffalo Wild Wings']
3309,harbingersign.com,2,['Harbinger Sign']
3310,drafthouse.com,2,['Alamo Drafthouse']
3311,cricketwireless.com,2,['Cricket Wireless']
3312,kiddieacademy.com,4,['Kiddie Academy']
3313,brixmor.com,72,['Brixmor Property Group']
3314,shapell.com,6,['Shapell Properties']
3315,lqwest.com,26,['Landqwest Commercial']
3316,armadillowillys.com,1,"[""Armadillo Willy's BBQ""]"
3317,icorealestategroup.com,1,['ICO Real Estate Group']
3318,bedbath.com,6,"['Harmon Face Values', 'Cost Plus World Market', 'Bed Bath & Beyond']"
3319,passco.com,1,['Passco Companies']
3320,labreadining.com,1,['JINYA']
3321,l3corp.net,1,['Rockler Woodworking']
3322,ferbercompany.com,1,['The Ferber Company']
3323,haggar.com,1,['Haggar']
3324,westerncolloid.com,1,['Western Colloid']
3325,thecotswoldgroup.co.uk,1,['The Cotswold Group']
3326,churchs.com,2,"[""Church's Chicken""]"
3327,mosscm.com,1,['Moss & Associates']
3328,gfrdevelopment.com,2,['GFR Development Services']
3329,cpdispo.com,4,['Corporate Property Dispositions']
3330,cvshealth.com,13,"['CVS Pharmacy', 'CVS Health']"
3331,altavistaCU.org,1,['Alta Vista Credit Union']
3332,festivalcos.com,9,['The Festival Companies']
3333,cava.com,2,"['Cava', 'Cava Grill']"
3334,callawayarchitecture.com,1,['Callaway Architecture']
3335,urbanairtrampolinepark.com,1,['Urban Air']
3336,bgeeng.com,3,['Bge']
3337,equity-usa.net,1,['Equity Real Estate']
3338,att.net,2,"['Lemonshark', 'City National Bank']"
3339,kinnerys.com,1,"[""Kinnery's Brokerage""]"
3340,kentrogroup.com,2,['Kentro Group']
3341,llbean.com,1,['L. L. Bean']
3342,rappaportco.com,59,"['Rappaport', 'Rettner Building Management', 'Dollar Tree / Family Dollar']"
3343,philco.net,1,['D & R Investments']
3344,tommys-express.com,2,"[""Tommy's Express"", ""Tommy's Express Car Wash""]"
3345,cityofsacramento.org,1,['City of Sacramento']
3346,usrenalcare.com,1,['U.S. Renal Care']
3347,gameworks.com,2,"['Gameworks', 'GameWorks']"
3348,bbdre.com,3,['Bishop Beale Duncan']
3349,draperandkramer.com,2,['Draper and Kramer']
3350,pegasusnnn.com,4,['Pegasus Investments']
3351,s4y.us,1,['Sidney']
3352,yucaipa.org,2,['City of Yucaipa']
3353,parkerpoe.com,1,['Parker Poe Adams & Bernstein']
3354,stiles.com,24,['Stiles']
3355,amrinternational.com,1,['AMR International']
3356,fossil.com,3,['Fossil']
3357,jodymaroni.com,1,"[""Jody Maroni's""]"
3358,gallowayus.com,1,['Galloway & Company']
3359,showbizcinemas.com,2,['Showbiz Cinemas']
3360,dsrg.com,16,['Donahue Schriber']
3361,lynxmortgageny.com,1,['Lynx Mortgage Bank']
3362,malyrealty.com,2,['Maly Commercial Realty']
3363,was-group.com,3,['The Was Group']
3364,psrs.com,7,"['Pacific Southwest Realty', 'PSRS']"
3365,wendys.com,11,"['Wendys', ""The Wendy's Company"", ""Wendy's""]"
3366,crestviewcompanies.com,3,['Crestview Real Estate']
3367,shieldproperties.com,2,['Shields Properties']
3368,tavistockrestaurants.com,1,['Freebirds World Burrito']
3369,hirschlerlaw.com,4,['Hirschler']
3370,chubbies.com,1,['Chubbies']
3371,altaconstruction.com,2,['Alta Construction']
3372,kzcompanies.com,4,['KZ Companies']
3373,encoreconstruction.net,2,['Encore Construction']
3374,intertexcompanies.com,2,['Intertex Property Advisors']
3375,bedbathandbeyond.com,3,['Bed Bath & Beyond']
3376,armadahoffler.com,2,['Armada Hoffler Properties']
3377,libertyum.com,4,['Liberty Universal Management']
3378,cgcflorida.com,2,['Certified General Contractors']
3379,firstchoicebankca.com,2,['First Choice Bank']
3380,larsondesigngroup.com,3,['Larson Design Group']
3381,nationalrealtyfla.com,1,['National Realty of Brevard']
3382,pmbdevelopment.com,1,['Capital Rivers Commercial']
3383,redstoneinvestments.com,12,['Redstone Investments']
3384,rkcenters.com,6,['RK Centers']
3385,essexrichards.com,2,['Essex Richards']
3386,namastenailsanctuary.com,1,['Namaste Nail Sanctuary']
3387,caremore.com,1,['Caremore Health']
3388,springstead-associates.com,3,['Springstead and Associates']
3389,groceryoutlet.com,3,['Grocery Outlet']
3390,efainc.com,1,['Eric F. Anderson']
3391,weitzmangroup.com,65,"['Weitzman', 'Kids Empire']"
3392,quiznos.com,1,['Quiznos']
3393,polsinelli.com,2,['Polsinelli']
3394,bandier.com,3,['Bandier']
3395,costanzoinv.com,1,['Costanzo Investments']
3396,signet.net.au,3,['Signet']
3397,oceansedgeinv.com,1,"[""Ocean's Edge Investments""]"
3398,myflorida.com,1,['State of Florida']
3399,cinemark.com,2,['Cinemark']
3400,urbanout.com,2,"['Urban Outfitters', 'BHLDN']"
3401,united-paving.com,4,['United Paving Co']
3402,commonbonddg.com,1,['Common Bond Development Group']
3403,lovettcommercial.com,1,['Lovett Commercial']
3404,jphrealty.com,1,['JPH Realty Advisors']
3405,ekscr.cz,2,['Eks']
3406,pontikesdev.com,1,['Pontikes Development']
3407,leeriverside.com,2,['Lee & Associates']
3408,tiffany.com,1,['Tiffany & Co']
3409,mca-re.com,1,['Mcalister Real Estate']
3410,paramountassets.com,4,['Paramount Assets']
3411,k-reg.com,1,['Coreland Companies']
3412,foxrothschild.com,2,['Fox Rothschild']
3413,adamspropgroup.com,2,['Adams Property Group']
3414,mcmanagement.com,2,['MC Management & Development']
3415,buffalorep.com,1,['Buffalo Real Estate Partners']
3416,lprlaw.com,3,['Lerner']
3417,pershingcap.com,1,['Pershing Capital']
3418,glenwood.com,1,['Glenwood Development Company']
3419,fiveguys.com,3,['Five Guys']
3420,klnb.com,51,"['Klnb', 'KLNB']"
3421,reshield.com,1,['Reshield']
3422,wbcm.com,1,['WBCM']
3423,fountainvalley.org,1,['City of Fountain Valley']
3424,evgo.com,1,['Evgo']
3425,fuzziwigscandyfactory.com,1,"[""Fuzziwig's Candy Factory""]"
3426,bankofamerica.com,7,"['Bank of America', 'Bank of America Merrill Lynch']"
3427,regiscorp.com,17,"['Regis', 'Regis Corp.', 'Cool Cuts 4 Kids', 'Cost Cutters']"
3428,bisnow.com,1,['Bisnow']
3429,roesslerinvestmentgroup.com,1,['Roessler Investment Group']
3430,villageproperties.net,1,['Village Properties']
3431,timmons.com,5,['Timmons Group']
3432,bucksbaumrp.com,2,['BUCKSBAUM PROPERTIES']
3433,zumiez.com,4,['Zumiez']
3434,colonialcre.com,5,['Colonial Commercial Real Estate']
3435,nespresso.com,2,['Nespresso']
3436,jacobs-enterprises.com,2,['Jacobs Enterprises']
3437,urbandesign.asia,1,['Urban Design Studio']
3438,colliers.com,205,"['Colliers', 'Colliers International']"
3439,inrmcg.com,1,['Flip Flop Shops']
3440,garitoco.com,3,"['Garito & Company', 'Garito &  Company']"
3441,aeiconsultants.com,6,['AEI Consultants']
3442,westbrookre.com,1,"[""Uncle Maddio's""]"
3443,killeenchamber.com,1,['Greater Killeen Chamber of Commerce']
3444,ecapinvestors.com,2,['Equity Capital Investors']
3445,pcrichard.com,1,['Medifast']
3446,corinthproperties.com,1,['Corinth Properties']
3447,bestinclasseducation.com,1,['Best In Class']
3448,harkinsbuilders.com,2,['Harkins Builders']
3449,cliftonrm.com,3,['Clifton Realty Management']
3450,cummingsretail.com,1,['AT&T']
3451,tuesdaymorning.com,1,['Tuesday Morning']
3452,asaretail.com,1,['Asadoorian Retail Solutions']
3453,sleephappens.com,2,['Mattress Warehouse']
3454,exhalespa.com,1,['Exhale']
3455,powerhousegym.com,1,['Powerhouse Gym']
3456,flagship-homes.co.uk,1,['Flagship Group']
3457,kpcu.com,1,['KeyPoint Credit Union']
3458,geppettostoys.com,1,"[""Geppetto's Toys""]"
3459,naidesco.com,3,['NAI DESCO']
3460,jennycraig.com,2,"['Curves', 'Jenny Craig']"
3461,arborwell.com,1,['Arborwell']
